,shop_name,phone_number,address,email,category,website
3208,Nina Beauty Diary,0965990908,"81 Thái Thịnh, phường(xã) Phường Trung Liệt, Quận Đống Đa, Hà Nội",,['Sức khỏe & Làm đẹp'],https://www.sendo.vn/shop/nina-beauty-diary/
3209,Khăn Hà Nội,0941927212,"64 Cầu Gỗ, phường(xã) Phường Hàng Bạc, Quận Hoàn Kiếm, Hà Nội",,['Phụ kiện thời trang'],https://www.sendo.vn/shop/khan-ha-noi/
3210,SG STORE,0915652348,"Tổ 1, ấp 2, xã Long Thọ,huyện Nhơn Trạch, Đồng nai, phường(xã) Xã Long Thọ, Huyện Nhơn Trạch, Đồng Nai",,[],https://www.sendo.vn/shop/sg-store/
3211,Son Phung,0969998388,"số nhà 85 - ngõ 11 - đường nguyễn văn cừ, phường(xã) Phường Hồng Hải, Thành phố Hạ Long, Quảng Ninh",,['Phụ kiện công nghệ'],https://www.sendo.vn/shop/son-phung/
3212,Blubber Accessories,0989097027,"số 106, ngõ 46, giáp bát, phường(xã) Phường Giáp Bát, Quận Hoàng Mai, Hà Nội",,"['Túi xách', 'Phụ kiện thời trang', 'Trang sức']",https://www.sendo.vn/shop/blubber-accessories/
3213,phụ kiện điện thoại LPK,0976735720,"69 võ văn kiệt, phường(xã) Phường An Hòa, Quận Ninh Kiều, Cần Thơ",,"['Phụ kiện công nghệ', 'Thiết bị âm thanh']",https://www.sendo.vn/shop/phu-kien-dien-thoai-lpk/
3214,Hoanam,0376415683,"143 Ngô Xuân Quảng, phường(xã) Thị trấn Trâu Quỳ, Huyện Gia Lâm, Hà Nội",,"['Mẹ và bé', 'Nhà cửa', 'Ô tô - Xe máy']",https://www.sendo.vn/shop/hoanam/
3215,SHOP ÁO ĐỒNG PHỤC NHÂN VIÊN,0938295038,"Chợ Bình Tây, phường(xã) Phường 02, Quận 6, Hồ Chí Minh",,"['Thời trang nữ', 'Túi xách', 'Đời sống']",https://www.sendo.vn/shop/shop-ao-dong-phuc-nhan-vien/
3216,UnionTaekwondoShop,0926731993,"Trường THCS Lý Chính Thắng, phường(xã) Xã Tân Thới Nhì, Huyện Hóc Môn, Hồ Chí Minh",,"['Thời trang nam', 'Thể thao - Dã ngoại - Giải trí']",https://www.sendo.vn/shop/utshop/
3217,dolotnamnu,0938190482,"so 2 ngo 509/29/2 Dai Mo, to Thap, phường(xã) Phường Đại Mỗ, Quận Nam Từ Liêm, Hà Nội",,"['Thời trang nữ', 'Thời trang nam']",https://www.sendo.vn/shop/dolotnamnu/
3218,Mua sắm tiết kiêm,0968969399,"CT1B chung cư Thông tấn xã Việt Nam, phường(xã) Phường Đại Kim, Quận Hoàng Mai, Hà Nội",,[],https://www.sendo.vn/shop/mua-sam-tiet-kiem/
3219,,,,,,
3220,,,,,,
3221,Hytpswwwhuyenvnshophytp,0934086149,"F1/15kt ấp 6 . xã vĩnh lộcB.Bình Chánh, phường(xã) Xã Vĩnh Lộc B, Huyện Bình Chánh, Hồ Chí Minh",,[],https://www.sendo.vn/shop/hytpswwwhuyenvnshophytp/
3222,Puppy shop,0392279645,"Tòa B Chung cư Sông Nhuệ, phường(xã) Phường Kiến Hưng, Quận Hà Đông, Hà Nội",,['Sức khỏe & Làm đẹp'],https://www.sendo.vn/shop/puppy-shop/
3223,happyhousehanoi,0817532502,"Số 10/1150 Đường Láng, phường(xã) Phường Láng Thượng, Quận Đống Đa, Hà Nội",,"['Thời trang nữ', 'Giày dép', 'Túi xách']",https://www.sendo.vn/shop/happyhousehanoi/
3224,Mẹ hana,0983185277,"Nhân trạch, bố trạch, quảng bình, phường(xã) Xã Nhân Trạch, Huyện Bố Trạch, Quảng Bình",,[],https://www.sendo.vn/shop/me-hana/
3225,điện tử số_at,0334683925,"1 ngõ 55 huỳnh thúc kháng, phường(xã) Phường Láng Hạ, Quận Đống Đa, Hà Nội",,"['Laptop, Máy tính & Thiết bị văn phòng', 'Phụ kiện công nghệ', 'Máy ảnh - Máy quay phim', 'Đồ điện gia dụng', 'Thiết bị âm thanh', 'Ô tô - Xe máy', 'Tân Trang Nhà Cửa']",https://www.sendo.vn/shop/dien-tu-so_at/
3226,Shop Rose,0932787629,"52.cây gõ .ấp chợ cũ , phường(xã) Xã An Nhơn Tây, Huyện Củ Chi, Hồ Chí Minh",,[],https://www.sendo.vn/shop/shop-rose/
3227,BuShopThuBong,0969774434,"120 Bắc Cầu, phường(xã) Phường Ngọc Thuỵ, Quận Long Biên, Hà Nội",,['Đồ chơi'],https://www.sendo.vn/shop/bushopthubong/
3228,betty cross stitch house,0918695945,"533/18/17 Pham Van Bach, phường(xã) Phường 15, Quận Tân Bình, Hồ Chí Minh",,"['Đời sống', 'Trang sức']",https://www.sendo.vn/shop/betty-cross-stitch-house/
3229,Khanh Chi Shops,0961232858,"Thanh Hà, phường(xã) Phường Kiến Hưng, Quận Hà Đông, Hà Nội",,"['Thời trang nam', 'Túi xách', 'Phụ kiện thời trang', 'Nhà cửa', 'Đồ chơi', 'Đời sống', 'Thể thao - Dã ngoại - Giải trí', 'Tân Trang Nhà Cửa']",https://www.sendo.vn/shop/khanh-chi-shops/
3230,,,,,,
3231,depla102,0366657673,"Tân phú, phường(xã) Phường Phú Trung, Quận Tân Phú, Hồ Chí Minh",,['Đời sống'],https://www.sendo.vn/shop/depla102/
3232,LitaBoutique,0907078779,"56, đường 471, ấp an hoà, xa trung an , phường(xã) Xã Trung An, Huyện Củ Chi, Hồ Chí Minh",,['Bách Hóa Tổng Hợp'],https://www.sendo.vn/shop/litaboutique/
3233,,,,,,
3234,MP Story,0969421771,"31 Ngô Bệ, P13,Tân Bình, phường(xã) Phường 13, Quận Tân Bình, Hồ Chí Minh",,"['Thời trang nữ', 'Mẹ và bé']",https://www.sendo.vn/shop/mp-story/
3235,Huong_Vi_Que_Huong,0983066896,"ngõ 64 - Đông Thiên, phường(xã) Phường Vĩnh Hưng, Quận Hoàng Mai, Hà Nội",,[],https://www.sendo.vn/shop/huong_vi_que_huong/
3236,vyvyshopthoitranggiare,0987611019,"Gia lễ _ Đông mỹ _  Thành phố thái bình, phường(xã) Xã Đông Mỹ, Thành phố Thái Bình, Thái Bình",,"['Thời trang nữ', 'Thời trang nam', 'Mẹ và bé']",https://www.sendo.vn/shop/vyvyshopthoitranggiare/
3237,Thế Giới Đồ Chơi Xe Máy,0916942852,"417 - lý thường kiệt, phường(xã) Phường Lê Hồng Phong, Thành phố Phủ Lý, Hà Nam",,['Ô tô - Xe máy'],https://www.sendo.vn/shop/the-gioi-do-choi-xe-may/
3238,,,,,,
3239,queeshop,0836262398,"29, đường Đặng Tiến Đông, phường Lộc Vượng, thành phố Nam Định, phường(xã) Phường Lộc Vượng, Thành phố Nam Định, Nam Định",,[],https://www.sendo.vn/shop/queeshop/
3240,SPACE FURNITURE,0968304051,"56 Nguyễn Trung Trực, phường(xã) Xã An Hoà, Thành phố Biên Hòa, Đồng Nai",,['Nhà cửa'],https://www.sendo.vn/shop/space-furniture/
3241,Dầu Dừa A Giàng,0944821513,"bồng lai quế võ bắc NInh, phường(xã) Xã Bồng Lai, Huyện Quế Võ, Bắc Ninh",,['Sức khỏe & Làm đẹp'],https://www.sendo.vn/shop/dau-dua-a-giang/
3242,Yêu Đồ Mỹ Shop,0834232245,"NGUYỄN DU, phường(xã) Phường 07, Quận Gò Vấp, Hồ Chí Minh",,"['Sức khỏe & Làm đẹp', 'Bách Hóa Tổng Hợp']",https://www.sendo.vn/shop/yeu-do-my-shop/
3243,Mỹ Phẩm Mwhite Tổng Phân Phối,0969891291,"564/96/1H Phạm Văn Chiêu, phường(xã) Phường 16, Quận Gò Vấp, Hồ Chí Minh",,"['Sức khỏe & Làm đẹp', 'Bách Hóa Tổng Hợp']",https://www.sendo.vn/shop/my-pham-mwhite-tong-phan-phoi/
3244,ShopNhuQuynh,0985806178,"số nhà 69, phường(xã) Thị trấn Bần Yên Nhân, Huyện Mỹ Hào, Hưng Yên",,"['Túi xách', 'Thiết bị âm thanh', 'Phụ kiện thời trang']",https://www.sendo.vn/shop/shopnhuquynh/
3245,nhien ngo,0939636087,"03 npp thu cuc khu vuc HB, phường(xã) Phường Thuận An, Thị Xã Long Mỹ, Hậu Giang",,['Mẹ và bé'],https://www.sendo.vn/shop/nhien-ngo/
3246,ToppinVN,0335855089,"43/37 Cộng Hòa , phường(xã) Phường 04, Quận Tân Bình, Hồ Chí Minh",,"['Phụ kiện công nghệ', 'Máy ảnh - Máy quay phim', 'Nhà cửa']",https://www.sendo.vn/shop/toppinvn/
3247,MoonNature,0988566188,"48 Dương Thị Mười, Phường Tân Chánh Hiệp, Quận 12, phường(xã) Phường Tân Chánh Hiệp, Quận 12, Hồ Chí Minh",,"['Thời trang nữ', 'Sức khỏe & Làm đẹp']",https://www.sendo.vn/shop/moonnature/
3248,shoppigvpp,0921888676,"Phố trung tâm chợ giang - tỉnh lộ 304, phường(xã) Thị trấn Thổ Tang, Huyện Vĩnh Tường, Vĩnh Phúc",,"['Mẹ và bé', 'Máy ảnh - Máy quay phim', 'Đồ điện gia dụng', 'Sức khỏe & Làm đẹp', 'Nhà cửa', 'Sách & Văn phòng phẩm', 'Đồ chơi', 'Đời sống', 'Bách Hóa Tổng Hợp', 'Tân Trang Nhà Cửa']",https://www.sendo.vn/shop/shoppigvpp/
3249,HTGStore,0914510237,"199A Vương Thừa Vũ, phường(xã) Phường Khương Trung, Quận Thanh Xuân, Hà Nội",,['Phụ kiện công nghệ'],https://www.sendo.vn/shop/htgstore/
3250,Phùng Văn Hiếu,0988330928,"Khu Công Nghiệp Phùng, phường(xã) Thị trấn Phùng, Huyện Đan Phượng, Hà Nội",,[],https://www.sendo.vn/shop/phung-van-hieu/
3251,Lông Bông shop,0335631013,"Nhà nghỉ Bảo Anh, đường Thanh Bình, phường(xã) Phường Thanh Bình, Thành phố Hải Dương , Hải Dương",,"['Mẹ và bé', 'Thiết bị y tế', 'Sức khỏe & Làm đẹp', 'Đời sống', 'Bách Hóa Tổng Hợp']",https://www.sendo.vn/shop/long-bong-shop/
3252,TiTi Pro,0776753498,"319 C14 Lý Thường Kiệt, phường(xã) Phường 15, Quận 11, Hồ Chí Minh",,[],https://www.sendo.vn/shop/titi-pro/
3253,Máy Nông Nghiệp Sao Việt,0888801876,"Số 4 Ngõ 335 đường Nguyễn Trãi , phường(xã) Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội",,['Tân Trang Nhà Cửa'],https://www.sendo.vn/shop/may-nong-nghiep-sao-viet/
3254,The Destination,0366087634,"số 17 ngõ 108, phường(xã) Phường Định Công, Quận Hoàng Mai, Hà Nội",,[],https://www.sendo.vn/shop/the-destination/
3255,hameshop,0899778316,"24 Rạch Cát - Bến Lức ( Bến Phà Phú Định ), phường(xã) Phường 07, Quận 8, Hồ Chí Minh",,"['Mẹ và bé', 'Phụ kiện thời trang', 'Trang sức']",https://www.sendo.vn/shop/hameshop/
3256,Shop Guitar,0898460013,"75 Huỳnh Văn Lũy , Phú Lợi, TDM, BD, phường(xã) Phường Phú Lợi, Thành phố Thủ Dầu Một, Bình Dương",,['Thể thao - Dã ngoại - Giải trí'],https://www.sendo.vn/shop/shop-guitar/
3257,Thanh Thảo Fashion,0937013448,"Chung cư Hưng Phát 928 Lê Văn Lương, phường(xã) Xã Phước Kiển, Huyện Nhà Bè, Hồ Chí Minh",,['Mẹ và bé'],https://www.sendo.vn/shop/thanh-thao-fashion/
3258,Sữa nghệ cúc dương,0372019392,"Sữa nghệ cúc dương, phường(xã) Phường Xuân Thành, Thị Xã Sông Cầu, Phú Yên",,[],https://www.sendo.vn/shop/sua-nghe-cuc-duong/
3259,BBSHOP79,0932722498,"425b1 phan văn trị , phường(xã) Phường 01, Quận Gò Vấp, Hồ Chí Minh",,[],https://www.sendo.vn/shop/iphone79/
3260,shopmehuong,0384351013,"hem karaoke trieu tien,ap 2, phường(xã) Xã Long Thọ, Huyện Nhơn Trạch, Đồng Nai",,[],https://www.sendo.vn/shop/shopmehuong1995/
3261,Vua Nhạc Cụ,0387715830,"thôn yên thành xã yên hợp, phường(xã) Xã Yên Hợp, Huyện Văn Yên, Yên Bái",,['Thể thao - Dã ngoại - Giải trí'],https://www.sendo.vn/shop/vua-nhac-cu/
3262,VẬT PHẨM PHONG THỦY NGŨ HÀNH,0905081212,"143 Trần Đại Nghĩa, phường(xã) Phường Hoà Quý, Quận Ngũ Hành Sơn, Đà Nẵng",,['Trang sức'],https://www.sendo.vn/shop/vat-pham-phong-thuy-ngu-hanh/
3263,Góc Thủy Sinh,0385301705,"Số nhà 27B, ngách 236/18, ngõ 236, đường Khương Đình, phường(xã) Phường Hạ Đình, Quận Thanh Xuân, Hà Nội",,['Đời sống'],https://www.sendo.vn/shop/goc-thuy-sinh/
3264,THUỲDUNG1981,0909328624,"246/31đường lê văn quới , phường(xã) Phường Binh Hưng Hoà A, Quận Bình Tân, Hồ Chí Minh",,['Sức khỏe & Làm đẹp'],https://www.sendo.vn/shop/thuydung1981/
3265,led,0833088818,"khu dong tien, phường(xã) Phường Cẩm Đông, Thành phố Cẩm Phả, Quảng Ninh",,['Ô tô - Xe máy'],https://www.sendo.vn/shop/led/
3266,anshop88888,0986981293,"hưng yên, phường(xã) Xã Đồng Tiến, Huyện Khoái Châu, Hưng Yên",,[],https://www.sendo.vn/shop/anshop88888/
3267,thuốc tiên,0977734467,"đức hòa đông, phường(xã) Xã Đức Hòa Hạ, Huyện Đức Hòa, Long An",,"['Thiết bị y tế', 'Sức khỏe & Làm đẹp', 'Trang sức']",https://www.sendo.vn/shop/thuoc-tien/
3268,sinbe,0836009189,"Tuyên Quang, phường(xã) Phường Ỷ La, Thành phố Tuyên Quang, Tuyên Quang",,[],https://www.sendo.vn/shop/sinbe/
3269,Hữu Diễm,0766756866,"Hẻm 12 Trường Sơn, phường(xã) Phường Hoà Thọ Tây, Quận Cẩm Lệ, Đà Nẵng",,[],https://www.sendo.vn/shop/huu-diem/
3270,shop sieu nhanh va re,0865483080,"144/33/1 đuong 14/9 phuong 5 vinh long, phường(xã) Phường 5, Thành phố Vĩnh Long, Vĩnh Long",,[],https://www.sendo.vn/shop/shop-sieu-nhanh-va-re/
3271,Tam Thất Việt,0383838663,"1/97 Nguyễn Công Hòa - Lê Chân Hải Phòng, phường(xã) Phường Lam Sơn, Quận Lê Chân, Hải Phòng",,['Thực Phẩm Tươi Sống'],https://www.sendo.vn/shop/tam-that-viet/
3272,DUYSHOP LUXURY,0916649676,"Tổ 16, P. Đồng Quang, TP. Thái Nguyên, Tỉnh Thái Nguyên, phường(xã) Phường Đồng Quang, Thành phố Thái Nguyên, Thái Nguyên",,['Thời trang nam'],https://www.sendo.vn/shop/duyshop-luxury/
3273,TAVA Shop,0936751767,"315/15/10 Vườn Lài, phường(xã) Phường Phú Thọ Hoà, Quận Tân Phú, Hồ Chí Minh",,[],https://www.sendo.vn/shop/tavashop/
3274,,,,,,
3275,hang nha tự làm,0783702723,"tô17 âp thanh tâm, phường(xã) Xã Thành Lợi, Huyện Bình Tân, Vĩnh Long",,[],https://www.sendo.vn/shop/hang-nha-tu-lam/
3276,GiaDungTongHop_NT,0352120399,"208/5 Võ Thị Sáu, phường(xã) Phường Vĩnh Trường, Thành phố Nha Trang, Khánh Hòa",,"['Nhà cửa', 'Bách Hóa Tổng Hợp']",https://www.sendo.vn/shop/giadungtonghop_nt/
3277,vòng trang sức,0967511896,"Đội 3, Ngõ lủng, Xã Đan phượng, Huyện Đan phượng, Hà nội, phường(xã) Xã Đan Phượng, Huyện Đan Phượng, Hà Nội",,[],https://www.sendo.vn/shop/vong-trang-suc/
3278,van van,0938795389,"118/83, phường(xã) Phường Bến Nghé, Quận 1, Hồ Chí Minh",,[],https://www.sendo.vn/shop/htt/
3279,Menthuong,0368373000,"xóm Mới-xã Phú Đô-huyện Phú Lương-Thái Nguyên, phường(xã) Xã Phú Đô, Huyện Phú Lương, Thái Nguyên",,['Mẹ và bé'],https://www.sendo.vn/shop/menthuong/
3280,,,,,,
3281,đinh văn thìn,0989474023,"yên từ yên mô ninh bình, phường(xã) Xã Yên Từ, Huyện Yên Mô, Ninh Bình",,[],https://www.sendo.vn/shop/dinh-van-thin/
3282,cty trúc linh,0989323270,"72 đường số 2, phường(xã) Phường 03, Quận Gò Vấp, Hồ Chí Minh",,[],https://www.sendo.vn/shop/cty-truc-linh/
3283,Yến Mi,0797121660,"an binh, phường(xã) Xã An Tịnh, Huyện Trảng Bàng, Tây Ninh",,[],https://www.sendo.vn/shop/yen-mi/
3284,hoathuy,0979049545,"so.nha 3 ngach 24/50 phuong ngoc truc, phường(xã) Phường Đại Mỗ, Quận Nam Từ Liêm, Hà Nội",,[],https://www.sendo.vn/shop/hoathuy/
3285,Hoahongsap,0367640166,"9/11 nguyễn huy tưởng, phường(xã) Phường 06, Quận Bình Thạnh, Hồ Chí Minh",,['Đời sống'],https://www.sendo.vn/shop/hoahongsap/
3286,thanh hoa tran,0814146822,"303 phố cống nguyễn trãi, phường(xã) Thị trấn Ngọc Lặc, Huyện Ngọc Lặc, Thanh Hóa",,[],https://www.sendo.vn/shop/thanh-hoa-tran/
3287,Hải Anh Lạng Sơn,0946576686,"Số 8, phai luông 2, phường(xã) Phường Chi Lăng, Thành phố Lạng Sơn, Lạng Sơn",,"['Giày dép', 'Mẹ và bé', 'Thiết bị y tế', 'Phụ kiện thời trang', 'Đời sống']",https://www.sendo.vn/shop/haianhls/
3288,dieulinhgiaphong,0988953075,"thôn song quỳnh, phường(xã) Thị trấn Gia Bình, Huyện Gia Bình, Bắc Ninh",,[],https://www.sendo.vn/shop/dieulinhgiaphong/
3289,CẨM HUYỀN MỸ Phẩm THIÊN NHIÊN LINH HƯƠNG,0972911537,"khối 10, phường(xã) Xã Kỳ Tân, Huyện Tân Kỳ, Nghệ An",,"['Sức khỏe & Làm đẹp', 'Voucher dịch vụ']",https://www.sendo.vn/shop/cam-huyen-my-pham-thien-nhien-linh-huong/
3290,Mabu béo,0858142993,"Uỷ ban nhân dân xã , phường(xã) Xã Trung Hà, Huyện Chiêm Hóa, Tuyên Quang",,['Bách Hóa Tổng Hợp'],https://www.sendo.vn/shop/mabu-beo/
3291,Y white,0931499170,"74 an phú đông 10 kp1 an phú đông q1/, phường(xã) Phường An Phú Đông, Quận 12, Hồ Chí Minh",,"['Sức khỏe & Làm đẹp', 'Trang sức']",https://www.sendo.vn/shop/y-white/
3292,nguyễn ngọc thảo,0933858992,"24 lê thanh nghị, phường(xã) Phường Vĩnh Nguyên, Thành phố Nha Trang, Khánh Hòa",,[],https://www.sendo.vn/shop/nguyen-ngoc-thao/
3293,yoshistudio,0973566577,"297 Phạm Ngũ Lão, phường(xã) Phường Phạm Ngũ Lão, Quận 1, Hồ Chí Minh",,[],https://www.sendo.vn/shop/yoshistudio/
3294,,,,,,
3295,mùiđen,0366509832,"164 đường số 17, phường(xã) Phường 11, Quận Gò Vấp, Hồ Chí Minh",,[],https://www.sendo.vn/shop/muiden/
3296,Sa Mee Shop,0979101339,"377/68A Phan Văn Trị, phường(xã) Phường 11, Quận Bình Thạnh, Hồ Chí Minh",,"['Nhà cửa', 'Sách & Văn phòng phẩm', 'Đồ chơi']",https://www.sendo.vn/shop/sa-mee-shop/
3297,Minh Tiền,0783633308,"319, phường(xã) Phường Long Bình, Thành phố Biên Hòa, Đồng Nai",,[],https://www.sendo.vn/shop/minh-tie-n/
3298,letrang1606,0394475865,"98/5 DƯƠNG CÁT LỢI, KP4, phường(xã) Thị trấn Nhà Bè, Huyện Nhà Bè, Hồ Chí Minh",,[],https://www.sendo.vn/shop/letrang1606/
3299,Minh trang boutique,0984922239,"71 lò đúc, phường(xã) Phường Phạm Đình Hổ, Quận Hai Bà Trưng, Hà Nội",,[],https://www.sendo.vn/shop/minh-trang-boutique/
3300,,,,,,
3301,nguyenlinh1507,0354357178,"Ct10a khu đô thị Đại thanh thanh trì, hà nội, phường(xã) Xã Tả Thanh Oai, Huyện Thanh Trì, Hà Nội",,[],https://www.sendo.vn/shop/nguyenlinh1507/
3302,handmadeDung,0949555102,"xã Xuân Hòa, Lập Thạch, Vĩnh Phúc, phường(xã) Xã Xuân Hòa, Huyện Lập Thạch, Vĩnh Phúc",,['Đời sống'],https://www.sendo.vn/shop/handmadedung/
3303,Khải Xuân Shop,0906262083,"Tổ 28, phường(xã) Thị trấn Đông Anh, Huyện Đông Anh, Hà Nội",,['Nhà cửa'],https://www.sendo.vn/shop/khai-xuan-shop/
3304,PHỤ KIỆN NGÀNH MAY XANH,0385166237,"Đối diện ngân hàng AGRIBANK , Xuân Giang- Sóc Sơn-Hà Nội., phường(xã) Xã Xuân Giang, Huyện Sóc Sơn, Hà Nội",,[],https://www.sendo.vn/shop/phu-kien-nganh-may-xanh/
3305,KhanhVy Shop,0907090156,"297 Đường Hiền Vương, phường(xã) Phường Phú Thạnh, Quận Tân Phú, Hồ Chí Minh",,['Đời sống'],https://www.sendo.vn/shop/khanhvy-shop/
3306,Chain Store,0972851287,"160 nguyễn đình hoàn, phường(xã) Phường Nghĩa Đô, Quận Cầu Giấy, Hà Nội",,"['Thời trang nam', 'Thời trang nữ']",https://www.sendo.vn/shop/chain-store/
3307,leluu1209,0393751217,"196 phố hiến, phường(xã) Phường Hồng Châu, Thành phố Hưng Yên, Hưng Yên",,[],https://www.sendo.vn/shop/leluu1209/
3308,kho sỉ miền bắc,0334943523,"57/20 thượng thanh, phường(xã) Phường Thượng Thanh, Quận Long Biên, Hà Nội",,"['Thời trang nữ', 'Mẹ và bé', 'Trang sức']",https://www.sendo.vn/shop/kho-si-mien-bac/
3309,An271,0396553686,"Hà Nội, phường(xã) Xã Liên Mạc, Huyện Mê Linh, Hà Nội",,[],https://www.sendo.vn/shop/an271/
3310,thoitrangmevabe2812,0937005561,"tk39/36b nguyen canh chan, phường(xã) Phường Cầu Kho, Quận 1, Hồ Chí Minh",,['Thời trang nữ'],https://www.sendo.vn/shop/thoitrangmevabe2812/
3311,lehan1203,0396530467,"98/5 DƯƠNG CÁT LỢI, KP4, phường(xã) Thị trấn Nhà Bè, Huyện Nhà Bè, Hồ Chí Minh",,[],https://www.sendo.vn/shop/lehan1203/
3312,Nguyentrangvnxk,0989916161,"số 28. ngách 38. ngõ 88 giáp nhị, phường(xã) Phường Thịnh Liệt, Quận Hoàng Mai, Hà Nội",,[],https://www.sendo.vn/shop/nguyentrangvnxk/
3313,Hoodoo Shop,0963332530,"Số 7, Dãy A9, Khu E918, Phường Phúc Đồng, Quận Long Biên, Hà Nội, phường(xã) Phường Phúc Đồng, Quận Long Biên, Hà Nội",,"['Phụ kiện công nghệ', 'Thiết bị âm thanh']",https://www.sendo.vn/shop/hoodoo-shop/
3314,kho sỉ việt trung,0335889114,"số nhà 19 , đường tổ sơn, khối Văn Miếu, phường(xã) Phường Chi Lăng, Thành phố Lạng Sơn, Lạng Sơn",,[],https://www.sendo.vn/shop/khosiviettrung/
